"id","name","tag_id","periodo","descripcion","marca","ean","codigo_ref_proveedor","proveedor","trazabilidad_levantamiento","actor_relevante","origen","eye","raee","pilas","neumaticos","baterias","aceite_y_lubrcante","textil","stage_id"
"__export__.x_productos_61749_0c369d2e","20339257","P2021,P2022,P2023","2021,2022,2023","COMPOTA PERA Y MANZANA TOTTUS 90 GR","TOTTUS","","","FRUSELVA AMERICA SPA","MMPP/FRUSELVA AMERICA SPA","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61752_973d533e","20340702","P2021,P2022,P2023","2021,2022,2023","CERV LAT ATLAS EXTRA STRONG 8.5G 500ML","ATLAS","","","UNITED DUTCH BREWERIES B.V.","MMPP/UNITED DUTCH BREWERIES B.V.","Luz Gomez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61753_dc3951f3","20340746","P2021,P2022,P2023","2021,2022,2023","CERV LATA TRIO EXTRA STOUT 7.1G 330ML","TRIO EXTRA STOUT","","","UNITED DUTCH BREWERIES B.V.","MMPP/UNITED DUTCH BREWERIES B.V.","Luz Gomez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61754_d83b9996","20340747","P2021,P2022,P2023","2021,2022,2023","CERV BOT TRIO EXTRA SOTUT 7.1G  330ML","TRIO EXTRA STOUT","","","UNITED DUTCH BREWERIES B.V.","MMPP/UNITED DUTCH BREWERIES B.V.","Luz Gomez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61763_4984e446","20342017","P2021,P2022,P2023","2021,2022,2023","PACK 8 MINI CONOS TOTTUS 400G .","TOTTUS","","","ITAL GELATO","MMPP/ITAL GELATO","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61764_9bbdd2c2","20342018","P2021,P2022,P2023","2021,2022,2023","PACK 9 MINI PALETAS TOTTUS 405 G .","TOTTUS","","","ITAL GELATO","MMPP/ITAL GELATO","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61765_b094f531","20342019","P2021,P2022,P2023","2021,2022,2023","PACK 8 MINI SANDWICH TOTTUS 400 G.","TOTTUS","","","ITAL GELATO","MMPP/ITAL GELATO","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61766_91843879","20342020","P2021,P2022,P2023","2021,2022,2023","GELATO PANNA COTTA TOTTUS 900 ML.","TOTTUS","","","ITAL GELATO","MMPP/ITAL GELATO","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61767_1dd2b7b1","20342021","P2021,P2022,P2023","2021,2022,2023","GELATO TIRAMISU TOTTUS 900 ML.","TOTTUS","","","ITAL GELATO","MMPP/ITAL GELATO","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61768_a3707cc7","20342022","P2021,P2022,P2023","2021,2022,2023","GELATO TRIPLE CHOCOLATE  TOTTUS 900 ML.","TOTTUS","","","ITAL GELATO","MMPP/ITAL GELATO","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61769_8252752a","20342023","P2021,P2022,P2023","2021,2022,2023","GELATO CARAMEL AND COOKIES TOTTUS 900 ML.","TOTTUS","","","ITAL GELATO","MMPP/ITAL GELATO","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61780_d42653ee","20346604","P2021,P2022,P2023","2021,2022,2023","NIDOS AL HUEVO TOTTUS 400 GR","TOTTUS","","","PASTIFICO MEDITERRANEA SRL","MMPP/PASTIFICO MEDITERRANEA SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_61781_db8f4b18","20346605","P2021,P2022,P2023","2021,2022,2023","LASAGNA   TOTTUS 360 GR","TOTTUS","","","PASTIFICO MEDITERRANEA SRL","MMPP/PASTIFICO MEDITERRANEA SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61787_58e30e7a","20346867","P2021,P2022,P2023","2021,2022,2023","AGUA ALOE VERA RASPBERRY 500CC SAVIA","SAVIA","","","SAVIA INTERNACIONAL CO LTD","MMPP/SAVIA INTERNACIONAL CO LTD","Luz Gomez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61790_67774622","20347930","P2021,P2022,P2023","2021,2022,2023","SAZONADOR ITALIA   TOTTUS 50 GR","TOTTUS","","","CONSERVAS DANI SAU","MMPP/CONSERVAS DANI SAU","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61791_24e6b91b","20347931","P2021,P2022,P2023","2021,2022,2023","SAZONADOR TAILANDIA   TOTTUS 50 GR","TOTTUS","","","CONSERVAS DANI SAU","MMPP/CONSERVAS DANI SAU","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61792_5db4838d","20347932","P2021,P2022,P2023","2021,2022,2023","SAZONADOR MARRUECOS   TOTTUS 50 GR","TOTTUS","","","CONSERVAS DANI SAU","MMPP/CONSERVAS DANI SAU","Andrea Hormazabal","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_61793_c2caf8c5","20347933","P2021,P2022,P2023","2021,2022,2023","SAZONADOR ESPA?A TOTTUS 45GR","TOTTUS","","","CONSERVAS DANI SAU","MMPP/CONSERVAS DANI SAU","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61796_7e4f7b83","20351347","P2021,P2023","2021,2023","CERV LATA DOBLE CHOC STOUT 440ML YOUNGS","YOUNGS","","","GOAL SPA","MMPP/MARSTONS BEER COMPANY","Luz Gomez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61799_8f33846b","20351591","P2021,P2022,P2023","2021,2022,2023","SAL DE MAR GRUESA TOTTUS 100 GR","TOTTUS","","","CONSERVAS DANI SAU","MMPP/CONSERVAS DANI SAU","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61811_b49799f2","20352137","P2021,P2022,P2023","2021,2022,2023","CERV LAT LIMON 2.4G WEIDMANN 330ML","WEIDMANN","","","UNITED DUTCH BREWERIES B.V.","MMPP/UNITED DUTCH BREWERIES B.V.","Luz Gomez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61815_d807b4d5","20356706","P2021,P2022,P2023","2021,2022,2023","QUITAESMALTE  OLEOSO TOTTUS 240 ML","TOTTUS","","","LAB. INTERNACIONAL DE COSMETICOS  S.A","MMPP/LAB. INTERNACIONAL DE COSMETICOS  S.A","Sergio Gonzalez","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61819_9c1768e5","20356945","P2021,P2022,P2023","2021,2022,2023","STROZZAPRETI MORELLI GRANO 250GR","TOSCANI","","","ANTICO PASTIFICIO MORELLI 1860 SRL","MMPP/ANTICO PASTIFICIO MORELLI 1860 SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61820_386143c9","20356946","P2021,P2022,P2023","2021,2022,2023","PASTA LINGUINE HUE Y GERM ANTICO P 500GR","TOSCANI","","","ANTICO PASTIFICIO MORELLI 1860 SRL","MMPP/ANTICO PASTIFICIO MORELLI 1860 SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61821_e07fee06","20356947","P2021,P2022,P2023","2021,2022,2023","PAPPARDELL GERM 500GR ANTICO P","TOSCANI","","","ANTICO PASTIFICIO MORELLI 1860 SRL","MMPP/ANTICO PASTIFICIO MORELLI 1860 SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61822_f358a563","20356948","P2021,P2022,P2023","2021,2022,2023","PENNE RIGATE GERM 500GR ANTICO P","TOSCANI","","","ANTICO PASTIFICIO MORELLI 1860 SRL","MMPP/ANTICO PASTIFICIO MORELLI 1860 SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61823_7f6f7e2a","20356949","P2021,P2022,P2023","2021,2022,2023","TAGLIATELLE HUEVO ANTICO P 250GR","TOSCANI","","","ANTICO PASTIFICIO MORELLI 1860 SRL","MMPP/ANTICO PASTIFICIO MORELLI 1860 SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61824_0df59efe","20356950","P2021,P2022,P2023","2021,2022,2023","LINGUINE CON RED CHILLI ANTICO P 250G","TOSCANI","","","ANTICO PASTIFICIO MORELLI 1860 SRL","MMPP/ANTICO PASTIFICIO MORELLI 1860 SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61825_d5fe3da5","20356951","P2021,P2022,P2023","2021,2022,2023","TAGLIATELLE SALMON ANTICO P 250GR","TOSCANI","","","ANTICO PASTIFICIO MORELLI 1860 SRL","MMPP/ANTICO PASTIFICIO MORELLI 1860 SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61826_bfd0b59d","20356952","P2021,P2022,P2023","2021,2022,2023","PASTA DURA GARLIC BASIL ANTICO P 250GR","TOSCANI","","","ANTICO PASTIFICIO MORELLI 1860 SRL","MMPP/ANTICO PASTIFICIO MORELLI 1860 SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61827_bac8b824","20356954","P2021,P2022,P2023","2021,2022,2023","PASTA DURA CON SAFFRON ANTICO P 250GR","TOSCANI","","","ANTICO PASTIFICIO MORELLI 1860 SRL","MMPP/ANTICO PASTIFICIO MORELLI 1860 SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_61828_a9bd4a9d","20356955","P2021,P2022,P2023","2021,2022,2023","PASTA AL HUEVO C TRUFFLE ANTICO P 250GR","TOSCANI","","","ANTICO PASTIFICIO MORELLI 1860 SRL","MMPP/ANTICO PASTIFICIO MORELLI 1860 SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61829_fcddce16","20356956","P2021,P2022,P2023","2021,2022,2023","PASTA DURA CON OLIVES ANTICO P 25OGR","TOSCANI","","","ANTICO PASTIFICIO MORELLI 1860 SRL","MMPP/ANTICO PASTIFICIO MORELLI 1860 SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61830_9a1b17aa","20356957","P2021,P2022,P2023","2021,2022,2023","PASTA LEMON Y BLACK PAPPER ANTICO P 250G","TOSCANI","","","ANTICO PASTIFICIO MORELLI 1860 SRL","MMPP/ANTICO PASTIFICIO MORELLI 1860 SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61831_9ac7088d","20356958","P2021,P2022,P2023","2021,2022,2023","PASTA SPINAC ULIVO ANTICO P 500GR","TOSCANI","","","ANTICO PASTIFICIO MORELLI 1860 SRL","MMPP/ANTICO PASTIFICIO MORELLI 1860 SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61832_2bae431c","20356959","P2021,P2022,P2023","2021,2022,2023","TAGLIATELLE ITALIA ANTICO P 250GR","TOSCANI","","","ANTICO PASTIFICIO MORELLI 1860 SRL","MMPP/ANTICO PASTIFICIO MORELLI 1860 SRL","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61838_cf67e953","20359472","P2021,P2022,P2023","2021,2022,2023","ENDULZANTE STEVIA LIQUIDA TOTTUS 400 ML","TOTTUS","","","DAILY FOODS S.A.","MMPP/DAILY FOODS S.A.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61839_ce6664d9","20359473","P2021,P2022,P2023","2021,2022,2023","ALCOHOL GEL    TOTTUS 250 ML","TOTTUS","","","LAB. INTERNACIONAL DE COSMETICOS  S.A","MMPP/LAB. INTERNACIONAL DE COSMETICOS  S.A","Sergio Gonzalez","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61849_1ef1b615","20360204","P2021,P2022,P2023","2021,2022,2023","REPOLLO COLORADO MAMMINGER 720ML","MAMMINGER","","","MAMMINGER KONSERVEN GMBH Y CO. KG","MMPP/MAMMINGER KONSERVEN GMBH Y CO. KG","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61862_01e05af2","20361925","P2021,P2022,P2023","2021,2022,2023","MIX PARRILLERO   TOTTUS 710GR.","TOTTUS","","","OMEÑACA S.A","MMPP/OMEÑACA S.A","Homero del Castillo","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61869_67f0adea","20369895","P2021,P2022,P2023","2021,2022,2023","SAZONADOR  GUACAMOLE  TOTTUS 30GR","TOTTUS","","","ALIMENTOS MACRO FOOD SPA","MMPP/ALIMENTOS MACRO FOOD SPA","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61870_db147959","20369896","P2021,P2022,P2023","2021,2022,2023","SAZONADOR  TACOS  TOTTUS 30GR","TOTTUS","","","ALIMENTOS MACRO FOOD SPA","MMPP/ALIMENTOS MACRO FOOD SPA","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61874_e242ad0a","20370434","P2021,P2023","2021,2023","ALIMENTO HUMEDO POLLO  TOTTUS 100GR.","TOTTUS","","","EXTRUDER S.A.","MMPP/EXTRUDER S.A.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61875_e9576398","20370435","P2021,P2022,P2023","2021,2022,2023","HARINA INTEGRAL  TOTTUS 1KG","TOTTUS","","","MOLINO LINDEROS S.A.","MMPP/MOLINO LINDEROS S.A.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61878_6a37b5e3","20370464","P2021,P2022,P2023","2021,2022,2023","HUEVITO CHOC AMARG 110G SORINI","SORINI","","","HDI-HOLDING DOLCIARIA ITALIANA SPA","MMPP/HDI-HOLDING DOLCIARIA ITALIANA SPA","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61879_1f95e835","20370465","P2021,P2022,P2023","2021,2022,2023","HUEVITO CHOC CON CEREAL 110G SORINI","SORINI","","","HDI-HOLDING DOLCIARIA ITALIANA SPA","MMPP/HDI-HOLDING DOLCIARIA ITALIANA SPA","Andrea Hormazabal","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_61881_3267235d","20371371","P2021,P2022,P2023","2021,2022,2023","AZUCAR RUBIA  TOTTUS 1 KG","TOTTUS","","","IANSA ALIMENTOS S.A.","MMPP/IANSA ALIMENTOS S.A.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61883_6c053036","20371373","P2021,P2022,P2023","2021,2022,2023","AZUCAR FLOR  TOTTUS 500 GR ","TOTTUS","","","IANSA ALIMENTOS S.A.","MMPP/IANSA ALIMENTOS S.A.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61885_483badc4","20375316","P2021,P2022,P2023","2021,2022,2023","BEBIDA COCO 18%  THAI COCO 1 LT.","THAI COCO","","","THAI COCONUT PUBLIC COMPANY LIMITED","MMPP/THAI COCONUT PUBLIC COMPANY LIMITED","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61892_072f48f3","20379056","P2021,P2022,P2023","2021,2022,2023","CORBATAS   PRECIO UNO 400 GR.","PRECIO UNO","","","MOLINOS RIO DE LA PLATA S.A.","MMPP/COMPAÑIA MOLINERA DEL CENTRO S.A.","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61903_5cbd154e","20379976","P2021,P2022,P2023","2021,2022,2023","CAMARON 100.200    TOTTUS 100G.","TOTTUS","","","QI TRADING COMPANY","MMPP/QI TRADING COMPANY","Sebastian Luttecke","IMPORTADO","True","","","","","","True","Completado"
"__export__.x_productos_61905_90ee66fc","20379978","P2021,P2022,P2023","2021,2022,2023","CAMARON 51-60 COCID CASC 1KG TOTTUS.","TOTTUS","","","QI TRADING COMPANY","MMPP/QI TRADING COMPANY","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61910_54cfe2c0","20380077","P2021,P2022,P2023","2021,2022,2023","HARINA    PRECIO UNO 25KG","PRECIO UNO","","","MOLINO LINDEROS S.A.","MMPP/MOLINO LINDEROS S.A.","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61920_bc704a0f","20386087","P2021,P2022,P2023","2021,2022,2023","CHOCLO   TOTTUS 500 GR.","TOTTUS","","","GREENYARD FROZEN BELGIUM NV","MMPP/GREENYARD FROZEN BELGIUM NV","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61921_de047248","20386089","P2021,P2022,P2023","2021,2022,2023","ARVEJAS   TOTTUS 500 GR.","TOTTUS","","","GREENYARD FROZEN BELGIUM NV","MMPP/GREENYARD FROZEN BELGIUM NV","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61922_9ff4e40e","20386090","P2021,P2022,P2023","2021,2022,2023","MIX PRIMAVERA   TOTTUS 500 GR.","TOTTUS","","","GREENYARD FROZEN BELGIUM NV","MMPP/GREENYARD FROZEN BELGIUM NV","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61923_feafc21b","20386091","P2021,P2022,P2023","2021,2022,2023","POROTOS VERDES   TOTTUS 350 GR.","TOTTUS","","","GREENYARD FROZEN BELGIUM NV","MMPP/GREENYARD FROZEN BELGIUM NV","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61924_c16d837d","20386092","P2021,P2022,P2023","2021,2022,2023","HABAS   TOTTUS 500 GR.","TOTTUS","","","GREENYARD FROZEN BELGIUM NV","MMPP/GREENYARD FROZEN BELGIUM NV","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61925_ded68e89","20386093","P2021,P2022,P2023","2021,2022,2023","BROCOLI   TOTTUS 500 GR.","TOTTUS","","","GREENYARD FROZEN BELGIUM NV","MMPP/GREENYARD FROZEN BELGIUM NV","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61926_30dc0ea1","20386094","P2021,P2022,P2023","2021,2022,2023","COLIFLOR   TOTTUS 500 GR.","TOTTUS","","","GREENYARD FROZEN BELGIUM NV","MMPP/GREENYARD FROZEN BELGIUM NV","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61927_e390a286","20386095","P2021,P2022,P2023","2021,2022,2023","ZAPALLO EN CUBOS   TOTTUS 500 GR.","TOTTUS","","","GREENYARD FROZEN BELGIUM NV","MMPP/GREENYARD FROZEN BELGIUM NV","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61928_14e8e2fc","20386096","P2021,P2022,P2023","2021,2022,2023","MIX PIMENTONES   TOTTUS 300 GR.","TOTTUS","","","GREENYARD FROZEN BELGIUM NV","MMPP/GREENYARD FROZEN BELGIUM NV","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61929_d10a532a","20386097","P2021,P2022,P2023","2021,2022,2023","CHOCLO   PRECIO UNO 400 GR.","PRECIO UNO","","","GREENYARD FROZEN BELGIUM NV","MMPP/GREENYARD FROZEN BELGIUM NV","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61930_c1c21791","20386098","P2021,P2022,P2023","2021,2022,2023","ARVEJAS   PRECIO UNO 400 GR.","PRECIO UNO","","","GREENYARD FROZEN BELGIUM NV","MMPP/GREENYARD FROZEN BELGIUM NV","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61931_3624c37f","20386099","P2021,P2022,P2023","2021,2022,2023","MIX PRIMAVERA   PRECIO UNO 400 GR.","PRECIO UNO","","","GREENYARD FROZEN BELGIUM NV","MMPP/GREENYARD FROZEN BELGIUM NV","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61932_ee8532f2","20386100","P2021,P2022,P2023","2021,2022,2023","POROTO VERDE   PRECIO UNO 300 GR.","PRECIO UNO","","","GREENYARD FROZEN BELGIUM NV","MMPP/GREENYARD FROZEN BELGIUM NV","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61933_bc1eadbc","20386116","P2021,P2022,P2023","2021,2022,2023","CEBOLLA PICADA   TOTTUS 350 GR.","TOTTUS","","","GREENYARD FROZEN BELGIUM NV","MMPP/GREENYARD FROZEN BELGIUM NV","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61934_76e1581a","20386117","P2021,P2022,P2023","2021,2022,2023","PURE CON LECHE   TOTTUS 250 GR","TOTTUS","","","ALIMENTOS MACRO FOOD SPA","MMPP/ALIMENTOS MACRO FOOD SPA","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61935_df6da4d2","20386118","P2021,P2022,P2023","2021,2022,2023","PURE CON LECHE   TOTTUS 1 KG","TOTTUS","","","ALIMENTOS MACRO FOOD SPA","MMPP/ALIMENTOS MACRO FOOD SPA","Andrea Hormazabal","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61950_6a832231","20388850","P2021,P2022,P2023","2021,2022,2023","LECHE ENTERA  S.T TOTTUS 1 LT","TOTTUS","","","MONTEAGLE INTERNATIONAL UK LIMITED","MMPP/MONTEAGLE INTERNATIONAL UK LIMITED","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61951_6e1130c2","20388851","P2021,P2022,P2023","2021,2022,2023","LECHE SEMIDESCREMADA S.T TOTTUS 1 LT","TOTTUS","","","MONTEAGLE INTERNATIONAL UK LIMITED","MMPP/MONTEAGLE INTERNATIONAL UK LIMITED","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61956_0ac8e955","20388886","P2021,P2022,P2023","2021,2022,2023","MIX PIMIENTAS  FRASCO TOTTUS 40 GR","TOTTUS","","","CONSERVAS DANI SAU","MMPP/CONSERVAS DANI SAU","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61957_bfa272d2","20388887","P2021,P2022,P2023","2021,2022,2023","PIMIENTA NEGRA FRASCO TOTTUS 45 GR","TOTTUS","","","CONSERVAS DANI SAU","MMPP/CONSERVAS DANI SAU","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61959_da71b08a","20388906","P2021,P2022,P2023","2021,2022,2023","ALIMENTO LIQUIDO A BASE DE COCO Y  SESAMO 1 L.","THAI COCO","","","THAI COCONUT PUBLIC COMPANY LIMITED","MMPP/THAI COCONUT PUBLIC COMPANY LIMITED","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61960_7aa50c77","20388907","P2021,P2022,P2023","2021,2022,2023","ALIMENTO LIQUIDO A BASE DE COCO Y ARROZ 1L.","THAI COCO","","","THAI COCONUT PUBLIC COMPANY LIMITED","MMPP/THAI COCONUT PUBLIC COMPANY LIMITED","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61961_1ad54a91","20388908","P2021,P2022,P2023","2021,2022,2023","BEBIDA DE COCO ORIGINAL THAICOCO 280 CC.","THAI COCO","","","THAI COCONUT PUBLIC COMPANY LIMITED","MMPP/THAI COCONUT PUBLIC COMPANY LIMITED","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61963_b18c140b","20388910","P2021,P2022,P2023","2021,2022,2023","BEBIDA DE COCO CHOCOLATE THAICOCO 280 CC.","THAI COCO","","","THAI COCONUT PUBLIC COMPANY LIMITED","MMPP/THAI COCONUT PUBLIC COMPANY LIMITED","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61964_a8cf3781","20388911","P2021,P2022,P2023","2021,2022,2023","BEBIDA DE COCO Y BANANA THAICOCO 280 CC.","THAI COCO","","","THAI COCONUT PUBLIC COMPANY LIMITED","MMPP/THAI COCONUT PUBLIC COMPANY LIMITED","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61966_779d2573","20388913","P2021,P2022,P2023","2021,2022,2023","BEBIDA DE COCO Y CAFE THAICOCO 280 CC.","THAI COCO","","","THAI COCONUT PUBLIC COMPANY LIMITED","MMPP/THAI COCONUT PUBLIC COMPANY LIMITED","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61968_462dbfc3","20388924","P2021,P2022,P2023","2021,2022,2023","ACEITE DE COCO VIRGEN THAICOCO 180 CC","THAI COCO","","","THAI COCONUT PUBLIC COMPANY LIMITED","MMPP/THAI COCONUT PUBLIC COMPANY LIMITED","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61969_7e56c49b","20388925","P2021,P2022,P2023","2021,2022,2023","ACEITE DE COCO VIRGEN THAICOCO 450 CC","THAI COCO","","","THAI COCONUT PUBLIC COMPANY LIMITED","MMPP/THAI COCONUT PUBLIC COMPANY LIMITED","Andrea Hormazabal","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61970_70c065f8","20389415","P2021,P2022,P2023","2021,2022,2023","CHAMPIÑONES LAMINADOS CONG TOTTUS 500 GR.","TOTTUS","","","GREENYARD FROZEN BELGIUM NV","MMPP/GREENYARD FROZEN BELGIUM NV","Sebastian Luttecke","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61975_6e9a5166","20391190","P2021,P2022,P2023","2021,2022,2023","LIMPIADOR CREMA CLORO  TOTTUS 750 GR","TOTTUS","","","LAB. INTERNACIONAL DE COSMETICOS  S.A","MMPP/LAB. INTERNACIONAL DE COSMETICOS  S.A","Sergio Gonzalez","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61976_44c90dd8","20391192","P2021,P2022,P2023","2021,2022,2023","LIMPIADOR CREMA TRADICIONAL TOTTUS 375GR","TOTTUS","","","LAB. INTERNACIONAL DE COSMETICOS  S.A","MMPP/LAB. INTERNACIONAL DE COSMETICOS  S.A","Sergio Gonzalez","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_61982_2daaf3e9","20392824","P2021,P2022,P2023","2021,2022,2023","BOLSAS B. ROLLO 80X120 CM  TOTTUS 10 UN.","TOTTUS","","","REDFIELD GROUP CO. LTD.","MMPP/REDFIELD GROUP CO. LTD.","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61983_edbd4f6e","20392825","P2021,P2022,P2023","2021,2022,2023","BOLSAS B. ROLLO 110X120 CM  TOTTUS 5 UN.","TOTTUS","","","REDFIELD GROUP CO. LTD.","MMPP/REDFIELD GROUP CO. LTD.","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61984_30f07ec4","20392890","P2021,P2022,P2023","2021,2022,2023","PASTILLA ESTANQUE AZUL TOTTUS 100 GR","TOTTUS","","","REDFIELD GROUP CO. LTD.","MMPP/REDFIELD GROUP CO. LTD.","Sergio Gonzalez","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_61985_e3ccaef6","20392891","P2021,P2022,P2023","2021,2022,2023","PASTILLA ESTANQUE AZUL TOTTUS 150 GR","TOTTUS","","","REDFIELD GROUP CO. LTD.","MMPP/REDFIELD GROUP CO. LTD.","Sergio Gonzalez","IMPORTADO","True","","","","","","True","Completado"
